symbol	GSM2805414_Ad-LacZ.CEL
MARCH6	5.40253063566713
MARCH7	3.58446016061881
MARCH8	5.80069876480059
MARCH9	5.02936406066592
MARCKS	8.57267077768722
MARCKSL1	11.1400259236107
MARCO	4.3253588596564
MARK1	3.03337894032123
MARK2	5.39787949038196
MARK3	7.27372314171662
MARK4	8.16283622102774
MARS	9.41730871902556
MARS2	4.84605736296546
MARVELD1	7.19409730750227
MARVELD2	5.13831424927598
MARVELD3	4.18886321578016
MAS1	4.25802935653126
MAS1L	2.95702656720714
MASP1	4.45429613657919
MASP2	3.81930779870933
MAST1	4.51585802206809
MAST2	5.46604937810515
MAST3	5.11868952610534
MAST4	7.4490844807658
MASTL	7.56789698321087
MAT1A	4.3253588596564
MAT2A	9.55534848023763
MAT2B	8.46833299914839
MATK	4.689072800347
MATN1	4.30297609238211
MATN1-AS1	2.74031963907502
MATN2	5.53417561959142
MATN3	4.18886321578016
MATN4	4.57548750294698
MATR3	6.28062655049547
MAU2	4.689072800347
MAVS	7.18049962670917
MAX	8.09667419494385
MAZ	7.02611520424913
MB	4.85999346866152
MB21D1	2.66287249773403
MB21D2	7.3375525802888
MBD1	6.90378820999456
MBD2	4.07603423321329
MBD3	7.04157404463975
MBD3L1	3.85226522364697
MBD3L2	3.34641404535109
MBD4	7.90527553132205
MBD5	6.06052794413709
MBD6	5.9006791386137
MBIP	7.07405825058514
MBL1P	4.18886321578016
MBL2	2.52361271094291
MBLAC1	6.45519943668336
MBLAC2	5.25037118698352
MBNL1	6.84225262754527
MBNL1-AS1	6.27094595400871
MBNL2	6.85477151161761
MBNL3	2.88170408475174
MBOAT1	5.07659632050245
MBOAT2	6.27255043298391
MBOAT7	8.17056774168576
MBP	4.35616274655522
MBTD1	5.5154549349024
MBTPS1	8.65504660740628
MBTPS2	6.1620235949079
MC1R	3.74173351593308
MC2R	3.18867242522585
MC3R	5.11868952610534
MC4R	3.58446016061881
MC5R	4.18886321578016
MCAM	11.2220354639729
MCAT	7.17734207465789
MCC	8.05200707395843
MCCC1	7.14712582213035
MCCC2	6.03874844664715
MCEE	6.24302595586331
MCEMP1	5.03325790723623
MCF2	2.88227096536004
MCF2L	4.75223227235623
MCF2L-AS1	4.04538510778212
MCF2L2	2.20053923674618
MCFD2	9.4382558938488
MCFD2P1	2.4561018218042
MCHR1	4.57548750294698
MCHR2	4.89507984215023
MCHR2-AS1	2.67435792594986
MCL1	7.69965613649256
MCM10	2.88170408475174
MCM2	6.90378820999456
MCM3	7.01950430945989
MCM3AP	5.07659632050245
MCM3AP-AS1	3.26732057569154
MCM4	5.41759135608184
MCM5	6.26182625317939
MCM6	4.4799020003058
MCM7	7.49460306165984
MCM8	3.89589989630613
MCM9	5.85155487228707
MCMBP	6.62559529412833
MCMDC2	2.2651460640083
MCOLN1	8.04844452203476
MCOLN2	4.72921475187138
MCOLN3	3.42634336951528
MCPH1	5.77458225079494
MCRS1	7.48978558069745
MCTP1	8.76401642635451
MCTP2	3.26732057569154
MCTS1	4.45429613657919
MCU	7.86258918267846
MCUR1	7.42492273567138
MDC1	5.07410423492414
MDFI	6.12396054995225
MDFIC	4.51585802206809
MDGA1	5.07659632050245
MDGA2	2.44445531986056
MDH1	11.0591701830649
MDH1B	3.81241432740554
MDH2	9.04327506724435
MDK	10.5408470056525
MDM1	4.66424783779498
MDM2	7.22227141279341
MDM4	5.12928975248087
MDN1	3.58446016061881
MDP1	6.26032306467384
MDS2	4.11096516623104
ME1	8.311713027347
ME2	7.83757891587448
ME3	5.55171640603563
MEA1	9.10785059240347
MEAF6	5.54665470893319
MECOM	3.58446016061881
MECP2	6.53515448189316
MECR	6.80403068197876
MED1	6.96718479415537
MED10	8.40829673813476
MED11	7.7055786737091
MED12	6.77525723217005
MED12L	3.96422939123573
MED13	6.69143775860304
MED13L	6.90378820999456
MED14	4.84605736296546
MED14OS	5.34845643159295
MED15	7.9758034290226
MED15P9	4.74312457005934
MED16	6.66877478333816
MED17	5.69327027861458
MED18	5.61054803691744
MED19	8.75443624568329
MED20	7.65380593258532
MED21	8.22959276162016
MED22	5.5154549349024
MED23	6.68288545530928
MED24	6.63862998744219
MED25	7.36406659564132
MED26	4.57548750294698
MED27	7.06331124695602
MED28	5.89407162892026
MED29	6.18472121074123
MED30	5.85155487228707
MED31	5.27584495978125
MED4	7.47489550316727
MED6	9.13376444906642
MED7	7.75983645211588
MED8	8.05930242641192
MED9	6.16475064620877
MEDAG	4.96709383484226
MEF2A	8.01986031390054
MEF2B	3.89589989630613
MEF2BNB	5.23812423899609
MEF2BNB-MEF2B	3.89589989630613
MEF2C	7.12662423793812
MEF2C-AS1	4.51585802206809
MEF2D	5.27584495978125
MEFV	6.20441910211997
MEG3	4.35236061892412
MEG8	3.74173351593308
MEG9	4.84605736296546
MEGF10	2.59254649341595
MEGF11	2.95702656720714
MEGF6	6.90197479102944
MEGF8	6.59301767373372
MEGF9	4.95320332947643
MEI1	4.74312457005934
MEIG1	5.63639924212702
MEIOB	2.66287249773403
MEIS1	5.75833492239374
MEIS2	8.50677261267956
MEIS3	5.38339732857099
MEIS3P1	7.41567610052216
MELK	7.77966833027664
MEMO1	8.95625235501938
MEN1	7.92921240783718
MEOX1	2.95702656720714
MEOX2	4.85440482073128
MEP1A	3.03337894032123
MEP1B	4.11794509479741
MEPCE	8.27957449848963
MEPE	5.23812423899609
MERTK	7.60542194301712
MESDC1	6.82881866687708
MESDC2	5.11868952610534
MESP1	4.94257148167468
MESP2	6.29848007574844
MEST	8.47062726690336
MET	7.92140239257841
METAP1	9.09207586969344
METAP1D	3.99988143623217
METAP2	7.17734207465789
METRN	5.5154549349024
METRNL	8.69954548366371
METTL1	6.37055190175868
METTL10	4.689072800347
METTL12	4.58515014890223
METTL13	7.40720170961806
METTL14	6.35699742627183
METTL15	3.18867242522585
METTL16	5.43864754265152
METTL17	7.37837329250315
METTL18	7.88106639884683
METTL20	4.3253588596564
METTL21A	6.33525149332167
METTL21B	5.48356555846598
METTL21C	2.80751536351294
METTL21EP	2.59254649341595
METTL22	6.02985903979815
METTL23	9.53671779380734
METTL25	9.04095331244064
METTL2A	6.73316358467414
METTL2B	5.45095545100829
METTL3	6.16475064620877
METTL4	6.89324243206741
METTL5	7.42215639205155
METTL6	4.58873486921227
METTL7A	5.5970727361766
METTL7B	4.3253588596564
METTL8	6.77797496176119
METTL9	6.82624206566942
MEX3A	6.99709170906074
MEX3B	6.4050091559937
MEX3C	5.23812423899609
MEX3D	4.84605736296546
MFAP1	9.25441978954841
MFAP2	9.34815766372575
MFAP3	7.69168928590917
MFAP3L	2.95702656720714
MFAP4	3.66338070308954
MFAP5	2.66287249773403
MFF	8.1989810744848
MFGE8	6.59607385984916
MFHAS1	6.85709538812545
MFI2	4.65698269115039
MFI2-AS1	4.51585802206809
MFN1	7.10582710869812
MFN2	7.48978558069745
MFNG	8.22757853670346
MFRP	8.39822948720643
MFSD1	9.8837769349749
MFSD10	6.89168927893937
MFSD11	7.98541143718941
MFSD12	7.56019242785876
MFSD2A	5.05838864990814
MFSD2B	5.72088661571006
MFSD3	5.97136485736855
MFSD4	3.34755021028356
MFSD5	8.73722106858534
MFSD6	4.87571160067239
MFSD6L	4.689072800347
MFSD7	4.92909749406035
MFSD8	6.29906563020297
MFSD9	4.11794509479741
MGA	5.41759135608184
MGAM	2.59254649341595
MGARP	7.75983645211588
MGAT1	8.46655464121221
MGAT2	9.46708019133739
MGAT3	3.66338070308954
MGAT4A	7.05514002718109
MGAT4B	9.73553867254387
MGAT4C	2.3591782097085
MGAT5	7.06623840082278
MGAT5B	4.42040745377778
MGC10814	4.39079260185657
MGC12488	2.4561018218042
MGC12916	3.11064025994831
MGC13053	2.08139527620818
MGC15705	3.74173351593308
MGC15885	5.27584495978125
MGC16025	2.4561018218042
MGC16142	4.63321174135031
MGC16275	4.0386685776203
MGC20647	4.79542979977343
MGC24103	3.50518532530405
MGC27345	5.77458225079494
MGC27382	2.1402587154349
MGC2889	3.58446016061881
MGC32805	4.38293323785368
MGC34796	5.72088661571006
MGC34800	5.23812423899609
MGC39545	2.20053923674618
MGC39584	3.18867242522585
MGC40069	3.18867242522585
MGC4294	4.79542979977343
MGC45800	3.26820409670088
MGC45922	5.23812423899609
MGC4836	2.80751536351294
MGC4859	2.52361271094291
MGC50722	4.689072800347
MGC57346	4.18886321578016
MGC70870	5.94818564095007
MGEA5	6.06052794413709
MGLL	8.76978904312608
MGME1	9.4130825381531
MGMT	7.06331124695602
MGP	7.32133725171685
MGRN1	8.40404403618274
MGST1	10.1620667841607
MGST2	8.70301148407762
MGST3	7.78621883392899
MIA	4.89507984215023
MIA-RAB4B	7.83125801127732
MIA2	2.66556403722792
MIA3	7.46550296626506
MIAT	2.95702656720714
MIATNB	5.54665470893319
MIB1	6.85952046046922
MIB2	3.81930779870933
MICA	9.19746611385037
MICAL1	5.85155487228707
MICAL2	7.215402609768
MICAL3	4.74248040343015
MICALCL	3.74173351593308
MICALL1	8.88456252313864
MICALL2	6.68288545530928
MICB	9.66763689784005
MICU1	8.84153990607135
MICU2	10.0233970696038
MICU3	6.35300966281664
MID1	7.90534023672645
MID1IP1	6.45519943668336
MID2	7.61171492021361
MIDN	4.18886321578016
MIEF1	7.25899327559892
MIEF2	5.82635089651153
MIEN1	9.434090719605
MIER1	7.62747718289741
MIER2	6.18472121074123
MIER3	6.24302595586331
MIF	11.3324518527242
MIF4GD	6.91737318287769
MIIP	7.4062731360909
MILR1	4.57548750294698
MINA	6.39146189136627
MINK1	5.78764050779777
MINOS1	7.4490206312416
MINOS1-NBL1	7.63186750208917
MINOS1P1	3.26732057569154
MINPP1	8.6063764439281
MIOS	6.66877478333816
MIOX	4.84605736296546
MIP	4.3253588596564
MIPEP	6.91262482090828
MIPEPP3	4.99678537436609
MIPOL1	5.34492911602977
mir-223	3.26732057569154
MIR1-2	2.3900334125817
MIR100HG	7.9928943216919
MIR101-1	2.95702656720714
MIR10A	3.66338070308954
MIR1178	4.6746520545791
MIR1182	6.03874844664715
MIR1199	4.63321174135031
MIR1204	4.55204335974836
MIR1234	7.9413926707792
MIR1236	9.92145749821007
MIR124-1	4.32441097919392
MIR124-2HG	3.03337894032123
MIR1244-1	11.4076619698691
MIR1244-2	11.4076619698691
MIR1244-3	11.0927636517596
MIR1247	4.18886321578016
MIR1248	9.3752469897556
MIR1282	8.96215054969908
MIR1292	8.29093830748185
MIR1302-10	3.03337894032123
MIR1302-11	3.03337894032123
MIR1302-2	3.03337894032123
MIR1302-9	3.03337894032123
MIR1304	9.07891604770698
MIR1306	6.16854734703744
MIR133A1	2.3900334125817
MIR133A1HG	2.49128995299883
MIR137	3.30791279262618
MIR137HG	3.30791279262618
MIR142	3.73557652061779
MIR143HG	4.51585802206809
MIR145	5.27584495978125
MIR146A	3.31020363514834
MIR155	5.23812423899609
MIR155HG	5.23812423899609
MIR15A	3.03337894032123
MIR17	4.689072800347
MIR17HG	3.32845016627888
MIR181A2HG	4.74312457005934
MIR186	4.04538510778212
MIR18A	4.689072800347
MIR1908	8.36519484576913
MIR1909	4.57548750294698
MIR194-2	5.08615873076299
MIR195	4.84605736296546
MIR196B	9.68779946745245
MIR19A	4.689072800347
MIR19B1	4.689072800347
MIR205	3.81930779870933
MIR205HG	2.95702656720714
MIR20A	4.689072800347
MIR21	9.25826711830736
MIR210HG	3.76763863056562
MIR22	8.49081970888121
MIR224	4.89507984215023
MIR22HG	8.49081970888121
MIR23A	5.9314410336919
MIR24-2	5.9314410336919
MIR2682	3.30791279262618
MIR29A	3.26732057569154
MIR29B1	3.26732057569154
MIR29B2	4.98860652264438
MIR29C	4.98860652264438
MIR302B	4.98860652264438
MIR3064	12.3181875229444
MIR3150A	5.23812423899609
MIR3150B	5.23812423899609
MIR3180-1	4.25802935653126
MIR3180-2	4.25802935653126
MIR3180-3	4.25802935653126
MIR3185	4.84605736296546
MIR3190	7.20693842974707
MIR3191	7.20693842974707
MIR31HG	5.69327027861458
MIR34A	6.22385166618304
MIR3610	2.73454767877389
MIR3620	10.4196887024706
MIR3650	2.20053923674618
MIR3652	11.6656422409169
MIR3654	12.9404498259257
MIR3656	7.95850763928486
MIR3658	7.11405954140264
MIR3663HG	2.52361271094291
MIR3671	2.95702656720714
MIR3682	4.74312457005934
MIR3916	3.34641404535109
MIR3917	5.97136485736855
MIR3934	6.6816866866384
MIR424	7.21667047796594
MIR4271	6.03316093973597
MIR4296	2.20053923674618
MIR4313	4.11794509479741
MIR4315-1	5.23812423899609
MIR4315-2	5.23812423899609
MIR4321	5.31260674907596
MIR4435-1HG	6.81688417400792
MIR4453	4.04538510778212
MIR4454	2.59254649341595
MIR4458	3.89985653014765
MIR4458HG	3.89985653014765
MIR4467	6.90378820999456
MIR4500HG	3.03337894032123
MIR452	4.89507984215023
MIR4640	7.51910927296364
MIR4647	8.88185493948481
MIR4656	6.50000790561625
MIR4657	7.80642974248185
MIR4680	8.22199903988393
MIR4683	5.45095545100829
MIR4691	8.05930242641192
MIR4697	3.86122587033411
MIR4697HG	3.86122587033411
MIR4707	6.73798722051629
MIR4723	7.50574986062699
MIR4738	12.4420555549196
MIR4745	9.86378706985393
MIR4746	8.38390802012293
MIR4755	5.38343770688919
MIR4784	10.0440419113348
MIR4800	7.84387224734631
MIR490	2.73454767877389
MIR492	3.74173351593308
MIR497	4.84605736296546
MIR497HG	4.84605736296546
MIR503	8.07007922288307
MIR503HG	7.21667047796594
MIR5047	12.3181875229444
MIR5188	2.59254649341595
MIR5193	9.01139130318963
MIR548F5	3.58446016061881
MIR600	5.62013292138488
MIR600HG	5.62013292138488
MIR6080	5.23812423899609
MIR612	7.53715803579691
MIR6125	7.06169254823058
MIR6132	6.95330800487823
MIR622	3.50518532530405
MIR631	4.90234203273223
MIR636	9.72065849785628
MIR637	8.26937953652632
MIR646HG	2.88170408475174
MIR6513	11.1871925934271
MIR6516	3.89589989630613
MIR663AHG	2.59254649341595
MIR664B	8.35641775924042
MIR670HG	4.39079260185657
MIR6716	6.28535642412667
MIR6727	8.73383638352227
MIR6732	5.23812423899609
MIR6733	8.3026034126104
MIR6734	10.0612041467629
MIR6741	7.10561619579841
MIR6743	9.35918341230145
MIR6748	9.38530640969909
MIR675	3.61931916680184
MIR6751	6.71069938900086
MIR6756	10.8390625835281
MIR6758	9.41730871902556
MIR6773	3.34641404535109
MIR6778	5.78898264872975
MIR6785	5.91808576473199
MIR6787	8.81615880597398
MIR6789	7.64199555908905
MIR6791	8.82890517100057
MIR6800	9.08146274109945
MIR6805	10.7442711387646
MIR6824	5.31260674907596
MIR6831	6.37055190175868
MIR6834	6.94593114830037
MIR6836	6.30991596091128
MIR6837	7.3286051743746
MIR6840	6.36936016415384
MIR6845	7.04157404463975
MIR6849	7.9413926707792
MIR6859-1	6.85477151161761
MIR6859-2	6.85477151161761
MIR6866	7.68469412356639
MIR6872	4.25802935653126
MIR6875	3.97131775791213
MIR6878	6.84225262754527
MIR6883	5.08993322514175
MIR6884	8.15857044877905
MIR6890	9.98689757511984
MIR7-3HG	2.91936532597944
MIR7109	7.3552826214185
MIR7110	10.3769308895469
MIR7111	4.25802935653126
MIR7112	6.17400021390484
MIR7113	8.05930242641192
MIR7114	6.93948786709542
MIR7515	3.26732057569154
MIR7515HG	3.26732057569154
MIR7703	11.3661813413544
MIR8071-1	4.81910220610479
MIR8071-2	4.81910220610479
MIR8072	2.66287249773403
MIR8085	5.89259862066612
MIR9-2	3.12366632917642
MIR92A1	4.689072800347
MIR939	7.9413926707792
MIR943	6.62121927983459
MIRLET7BHG	5.0109322149403
MIRLET7D	5.5154549349024
MIRLET7DHG	4.84605736296546
MIS12	7.9758034290226
MIS18A	5.5154549349024
MIS18BP1	5.34845643159295
MISP	6.2619487465567
MITD1	9.47115133579895
MITF	5.03325790723623
MIXL1	3.58446016061881
MKI67	3.74018002846247
MKKS	9.16282042215269
MKL1	5.03325790723623
MKL2	3.07284949621649
MKLN1	5.1022638676247
MKNK1	4.04538510778212
MKNK1-AS1	5.03325790723623
MKNK2	9.37464408209392
MKRN1	7.72832434060738
MKRN2	6.97432542191132
MKRN3	2.80751536351294
MKRN4P	6.10312470804833
MKRN7P	4.11794509479741
MKS1	5.52699529910443
MKX	2.80751536351294
MLANA	3.42651092133194
MLC1	3.97131775791213
MLEC	9.12717652957841
MLF1	4.58687608205716
MLF2	10.1944395104128
MLH1	8.97654186514697
MLH3	6.59607385984916
MLIP	7.40720170961806
MLK7-AS1	2.80751536351294
MLKL	8.72021767234921
MLLT1	6.09323101525303
MLLT10	5.95954100206369
MLLT10P1	3.89589989630613
MLLT11	11.4464331580984
MLLT3	4.45429613657919
MLLT4	3.58446016061881
MLLT4-AS1	3.50518532530405
MLLT6	5.54665470893319
MLN	5.07659632050245
MLNR	3.66338070308954
MLPH	6.29906563020297
MLST8	6.48771509787103
MLX	8.32976148926464
MLXIP	5.74140529984531
MLXIPL	5.41759135608184
MLYCD	5.62341337443337
MMAA	4.45429613657919
MMAB	5.38343770688919
MMACHC	5.74798423066086
MMADHC	11.7175660013002
MMD	3.63399437354628
MMD2	4.31981393811707
MME	6.03191109018663
MMEL1	5.45095545100829
MMGT1	8.0647008873313
MMP1	13.6331930349476
MMP10	8.46655464121221
MMP11	5.63639924212702
MMP12	2.80751536351294
MMP13	2.88170408475174
MMP14	9.1760789855171
MMP15	6.10119772293461
MMP16	5.45095545100829
MMP17	5.5154549349024
MMP19	5.00047542275619
MMP2	3.97131775791213
MMP20	2.52361271094291
MMP21	2.2622545976128
MMP23A	4.689072800347
MMP23B	4.689072800347
MMP24	4.39138775529697
MMP24-AS1	6.99709430829182
MMP25	5.00282965508468
MMP26	3.74173351593308
MMP27	3.50518532530405
MMP28	5.23812423899609
MMP3	2.3900334125817
MMP7	3.81930779870933
MMP8	3.03741796960224
MMP9	5.11868952610534
MMRN1	11.2495533235151
MMRN2	8.09667419494385
MMS19	8.39550083881618
MN1	7.45731707956121
MNAT1	7.50574986062699
MND1	2.59254649341595
MNDA	2.66287249773403
MNS1	2.80751536351294
MNT	5.99612297036389
MNX1	3.89589989630613
MNX1-AS1	3.66338070308954
MOAP1	8.11760273172909
MOB1A	8.43823235897614
MOB1B	8.311713027347
MOB2	7.46550296626506
MOB3A	7.1195850236724
MOB3B	4.47023247496617
MOB3C	6.17783286298518
MOB4	9.43187060123786
MOBP	4.04538510778212
MOCOS	4.1164357634942
MOCS1	4.689072800347
MOCS2	6.27763312594465
MOCS3	6.10312470804833
MOG	3.38701048151893
MOGAT1	4.45429613657919
MOGAT2	4.0844462517564
MOGAT3	3.11064025994831
MOGS	7.91732569810589
MOK	5.80069876480059
MON1A	6.80403068197876
MON1B	7.10582710869812
MON2	3.81930779870933
MOP-1	2.3900334125817
MORC1	2.2622545976128
MORC2	7.30142511547443
MORC2-AS1	6.92768586455395
MORC3	8.20330996171083
MORC4	6.90378820999456
MORF4L1	11.464924613805
MORF4L2	4.84605736296546
MORF4L2-AS1	4.11638669192342
MORN1	4.48200122888143
MORN2	7.21667047796594
MORN3	5.34845643159295
MORN4	6.52211933480572
MORN5	3.66338070308954
MOS	4.25802935653126
MOSPD1	8.34740805773443
MOSPD2	7.13874801297284
MOSPD3	7.23593981176588
MOV10	9.14242679132786
MOV10L1	4.60249352749301
MOXD1	4.84605736296546
MPC1	4.61735687378419
MPC2	6.51433378830048
MPDU1	7.18228756647079
MPDZ	8.42401312862756
MPEG1	2.91530129536097
MPG	7.49778980233282
MPHOSPH10	8.83523636994312
MPHOSPH6	6.31434953099091
MPHOSPH8	6.8478179376673
MPHOSPH9	5.05492711386934
MPI	6.18553445634656
MPL	3.66338070308954
MPLKIP	9.32134690553019
MPND	6.82962416014757
MPO	3.30722017933965
MPP1	6.97432542191132
MPP2	4.72921475187138
MPP3	5.11868952610534
MPP4	2.84460972413234
MPP5	7.84844028488906
MPP6	4.75454404212791
MPP7	3.02670705783562
MPPE1	7.9758034290226
MPPED1	4.30313189065385
MPPED2	2.49128995299883
MPRIP	5.81823991493448
MPRIP-AS1	2.66287249773403
MPST	7.51366624025001
MPV17	8.05388368894352
MPV17L	5.24970806998275
MPV17L2	6.65452473375195
MPZ	5.23812423899609
MPZL1	7.37846408058831
MPZL2	8.27492427308698
MPZL3	2.88170408475174
MR1	4.68816815570483
MRAP	4.3253588596564
MRAP2	7.58302429165716
MRAS	6.56158292974634
MRC1	3.42576793345345
MRC2	8.17240115364989
MRE11A	3.11064025994831
MREG	3.66309683827594
MRFAP1	12.8602610424501
MRFAP1L1	8.81295454048312
MRGBP	5.74798423066086
MRGPRF	3.97131775791213
MRGPRG-AS1	6.08198353346665
MRGPRX1	2.95702656720714
MRGPRX2	3.34641404535109
MRGPRX3	2.32541726541788
MRGPRX4	3.66338070308954
MRI1	6.9816819313837
MRM1	5.1596019472039
MRO	3.81930779870933
MROH1	4.07092192256226
MROH2A	3.20230300683356
MROH2B	4.04538510778212
MROH6	5.77458225079494
MROH7	3.50518532530405
MROH7-TTC4	7.96372904491289
MROH8	4.44097135192021
MROH9	2.3900334125817
MRPL1	9.55217382439334
MRPL10	8.81615880597398
MRPL11	8.17862615327888
MRPL12	7.08696892202571
MRPL13	9.64699465332093
MRPL14	9.90950645579753
MRPL15	10.5476100636415
MRPL16	8.95635358532435
MRPL17	10.4653033778094
MRPL18	10.3103199280986
MRPL19	3.11064025994831
MRPL2	6.35252201256383
MRPL20	4.04538510778212
MRPL21	8.49482450303043
MRPL22	10.0150556972232
MRPL23	6.44031073886262
MRPL24	9.60500204974489
MRPL27	10.6730813256346
MRPL28	8.18359681684363
MRPL3	10.1443296839762
MRPL30	7.2263373159463
MRPL32	10.6291218242847
MRPL33	10.665106904997
MRPL34	8.6100733678552
MRPL35	6.76476848345456
MRPL36	10.3714959481452
MRPL37	8.82890517100057
MRPL38	6.82342264670173
MRPL39	6.01083245877208
MRPL4	7.67060121731455
MRPL40	9.53477409510018
MRPL41	6.18472121074123
MRPL42	7.75983645211588
MRPL43	8.24670368438734
MRPL44	8.16885817144914
MRPL45	8.32527049748396
MRPL45P2	2.2622545976128
MRPL46	8.27025901017304
MRPL47	7.98031156666131
MRPL48	8.16863315143331
MRPL49	9.91399970629575
MRPL49P1	2.88170408475174
MRPL50	7.7261652066901
MRPL51	9.44784590293569
MRPL52	8.07947365295579
MRPL53	9.74943743906186
MRPL54	8.39977876126441
MRPL55	6.03944123346414
MRPL57	8.04298477105846
MRPL9	9.09354101134676
MRPS10	8.20819644569898
MRPS11	6.29448711227276
MRPS11P1	2.95702656720714
MRPS12	5.51978979774133
MRPS14	7.59140602999964
MRPS15	7.12861331525132
MRPS16	8.37354343474176
MRPS17	8.72021767234921
MRPS18A	7.96330030152997
MRPS18B	8.58874368541677
MRPS18C	5.1596019472039
MRPS2	7.83757891587448
MRPS21	10.4038026553156
MRPS22	8.84440488300587
MRPS23	6.78393313317764
MRPS24	10.3888161751307
MRPS25	6.56593569541571
MRPS26	5.68255901188394
MRPS27	6.05777055675162
MRPS28	8.84468137591609
MRPS30	5.60710032628528
MRPS31	7.62016283573543
MRPS31P5	9.64699465332093
MRPS33	8.91211758155439
MRPS34	8.21792003988753
MRPS35	9.01887400647069
MRPS36	8.45014818814897
MRPS5	5.06729010290881
MRPS6	8.97367506376362
MRPS7	9.90499916741075
MRPS9	7.37279741137007
MRRF	7.4490844807658
MRS2	6.48628059114667
MRTO4	7.48110534731514
MRVI1	3.50518532530405
MRVI1-AS1	5.27584495978125
MS4A1	3.85760384750773
MS4A12	3.18867242522585
MS4A14	3.26732057569154
MS4A15	3.97131775791213
MS4A2	3.08850332701738
MS4A3	2.82238712351503
MS4A4A	2.88170408475174
MS4A5	3.89589989630613
MS4A6A	5.11868952610534
MS4A6E	2.88170408475174
MS4A7	2.4561018218042
MS4A8	4.45429613657919
MSANTD1	3.42576793345345
MSANTD2	7.21667047796594
MSANTD3	9.27763371495337
MSANTD3-TMEFF1	7.97433802541686
MSANTD4	6.55062718025281
MSC	3.50518532530405
MSH2	7.3552826214185
MSH3	5.92607930520017
MSH4	3.18867242522585
MSH5	3.81930779870933
MSH5-SAPCD1	3.97131775791213
MSH6	5.02087617792133
MSI1	3.42576793345345
MSI2	5.27584495978125
MSL1	8.3026034126104
MSL2	6.35300966281664
MSL3	5.60710032628528
MSLN	3.03337894032123
MSMB	2.24001430193567
MSMO1	10.6300324773801
MSN	8.47265971850868
MSR1	3.85120262770811
MSRA	5.53766155401892
MSRB1	8.49482450303043
MSRB2	7.24547881628318
MSRB3	8.45426732600645
MSS51	3.58446016061881
MST1	5.87632608262966
MST1L	2.73454767877389
MST1P2	5.45095545100829
MST1R	5.07659632050245
MST4	4.01736489409565
MSTN	2.1402587154349
MSTO1	6.82962416014757
MSTO2P	7.12662423793812
MSX1	6.68279659005519
MSX2	2.73454767877389
MT1E	11.1575563933682
MT1F	10.0786227576922
MT1G	7.41404172049505
MT1H	11.3689114004233
MT1HL1	12.3408910804592
MT1M	6.45519943668336
MT1X	10.9622022634832
MT2A	13.039217616155
MT3	4.89507984215023
MT4	5.03325790723623
MTA1	5.23691626623064
MTA2	4.63321174135031
MTA3	6.24189901506025
MTAP	5.23001701369582
MTBP	2.77103152114341
MTCH1	12.1578970720975
MTCH2	9.11543658753223
MTCL1	9.42572412103807
MTCP1	4.71609868520317
MTDH	9.55409423727749
MTERF1	6.35300966281664
MTERF2	6.14758991269785
MTERF3	7.91134541381573
MTERF4	6.86358661737285
MTF1	7.01950430945989
MTF2	7.18727514136415
MTFMT	5.60710032628528
MTFP1	7.43247699290102
MTFR1	7.26436967144877
MTFR1L	7.28301636075465
MTFR2	3.26732057569154
MTG1	7.77966833027664
MTG2	5.54665470893319
MTHFD1	5.34724067695096
MTHFD1L	8.50280089397355
MTHFD2	7.76616610667515
MTHFD2L	3.66338070308954
MTHFR	5.03325790723623
MTHFS	4.37864856981236
MTHFSD	3.688767820503
MTIF2	8.24194611365763
MTIF3	5.44294043972991
MTL5	4.04033641412552
MTM1	6.10820903561888
MTMR1	7.10317948358329
MTMR10	6.76109517402849
MTMR11	5.75833492239374
MTMR12	7.0833358492811
MTMR14	5.43755298395334
MTMR2	8.32976148926464
MTMR3	5.70592390691206
MTMR4	6.47154887064934
MTMR6	6.71254934547511
MTMR7	2.66287249773403
MTMR8	4.23624075105477
MTMR9	7.7055786737091
MTMR9LP	5.590065185637
MTND1P33	2.95702656720714
MTNR1A	3.66338070308954
MTNR1B	4.84605736296546
MTO1	8.4125369410266
MTOR	4.88345144282757
MTPAP	7.30821971498252
MTPN	8.67194672100192
MTR	7.24363118896178
MTRF1	3.42576793345345
MTRF1L	6.1265761907824
MTRR	6.69097250159911
MTSS1	5.0465260362748
MTSS1L	4.3253588596564
MTTP	2.88170408475174
MTURN	4.06562195345026
MTUS1	9.667446959617
MTUS2	3.97131775791213
MTUS2-AS1	3.50518532530405
MTX1	9.24731572868626
MTX2	9.09471699732814
MTX3	4.78050743440327
MUC1	3.89589989630613
MUC12	3.38701048151893
MUC13	3.4261868879407
MUC15	2.48985726637356
MUC16	4.04538510778212
MUC17	4.32599361286696
MUC19	2.80751536351294
MUC2	5.99417754353048
MUC20	3.61429267737286
MUC3	4.65930603650316
MUC3A	5.34845643159295
MUC3B	4.94257148167468
MUC4	6.24302595586331
MUC5AC	4.84605736296546
MUC5B	3.85120262770811
MUC6	3.65330876001163
MUC7	2.70003092846444
MUC8	5.73352606399916
MUCL1	5.45095545100829
MUL1	8.07543758256413
MUM1	6.10430085679054
MUM1L1	2.80751536351294
MURC	3.11064025994831
MUS81	8.78706094228829
MUSK	2.73454767877389
MUSTN1	3.97131775791213
MUT	7.83078277496201
MUTYH	5.45095545100829
MVB12A	9.41941717599954
MVB12B	5.66511497250041
