probe_id	symbol	GSM2805414_Ad-LacZ.CEL
218925_s_at	C11orf1	2.20053923674618
218926_at	MYNN	6.76476848345456
218927_s_at	CHST12	9.52892723729817
218928_s_at	SLC37A1	5.41759135608184
218929_at	CDKN2AIP	6.64013252566576
218930_s_at	TMEM106B	9.04642074214708
218931_at	RAB17	5.38343770688919
218932_at	ZNHIT6	8.72021767234921
218933_at	SPATA5L1	6.24302595586331
218934_s_at	HSPB7	4.18886321578016
218935_at	EHD3	6.06052794413709
218936_s_at	CCDC59	8.72704309756585
218937_at	ZSCAN32	6.24302595586331
218938_at	FBXL15	6.38788339834241
218939_at	LETM1	5.54665470893319
218940_at	VCPKMT	7.39867724586768
218941_at	FBXW2	7.87493358321585
218942_at	PIP4K2C	6.77797496176119
218943_s_at	DDX58	11.5702078050627
218944_at	PYCRL	5.77458225079494
218945_at	METTL22	7.60542194301712
218946_at	NFU1	9.74440033848888
218947_s_at	MTPAP	7.2263373159463
218948_at	QRSL1	6.35300966281664
218949_s_at	QRSL1	7.62747718289741
218950_at	ARAP3	9.434090719605
218951_s_at	PLCXD1	5.80069876480059
218952_at	PCSK1N	4.89507984215023
218953_s_at	PCYOX1L	7.86258918267846
218954_s_at	BRF2	7.12662423793812
218955_at	BRF2	7.94100197991741
218956_s_at	ATP5J2-PTCD1	7.15726838670133
218956_s_at	PTCD1	7.15726838670133
218957_s_at	PAAF1	8.16863315143331
218958_at	C19orf60	7.3286051743746
218959_at	HOXC10	5.03325790723623
218960_at	TMPRSS4	4.63321174135031
218961_s_at	PNKP	6.93948786709542
218962_s_at	TMEM168	8.3026034126104
218963_s_at	KRT23	2.80751536351294
218964_at	ARID3B	5.77458225079494
218965_s_at	TUT1	5.41759135608184
218966_at	MYO5C	7.07405825058514
218967_s_at	PTER	4.3253588596564
218968_s_at	ZFP64	7.90534023672645
218969_at	PAM16	6.90378820999456
218970_s_at	CUTC	7.91134541381573
218971_s_at	WDR91	5.38343770688919
218972_at	TTC17	7.76647741506824
218973_at	EFTUD1	8.0647008873313
218974_at	SOBP	6.64013252566576
218975_at	COL5A3	5.41759135608184
218976_at	DNAJC12	5.38343770688919
218977_s_at	TRNAU1AP	7.85637714586736
218978_s_at	SLC25A37	3.81930779870933
218979_at	RMI1	7.18727514136415
218980_at	FHOD3	3.11064025994831
218981_at	ACN9	5.23812423899609
218982_s_at	MRPS17	8.72021767234921
218983_at	C1RL	6.20441910211997
218984_at	PUS7	8.17363830455592
218985_at	SLC2A8	5.94818564095007
218986_s_at	DDX60	10.1721052141765
218987_at	ATF7IP	8.83207424348994
218988_at	SLC35E3	8.03200288955677
218989_x_at	SLC30A5	8.36519484576913
218990_s_at	SPRR3	4.689072800347
218991_at	HEATR6	5.9006791386137
218992_at	PLGRKT	7.56027342893012
218993_at	RNMTL1	7.92921240783718
218994_s_at	STAG3L4	6.03874844664715
218995_s_at	EDN1	11.572104377484
218996_at	TFPT	8.21792003988753
218997_at	POLR1E	5.87632608262966
218998_at	FAM206A	7.94100197991741
218999_at	TMEM140	9.98262605132768
219000_s_at	DSCC1	3.42576793345345
219001_s_at	DCAF10	7.08472578863552
219002_at	FASTKD1	7.88717325453814
219003_s_at	MANEA	7.71933561703727
219004_s_at	MIS18A	5.5154549349024
219005_at	TMEM59L	5.74798423066086
219006_at	NDUFAF4	8.5535994532453
219007_at	NUP43	7.5526093758191
219008_at	C2orf43	7.98152291913908
219009_at	C14orf93	4.25802935653126
219010_at	C1orf106	3.74173351593308
219011_at	PLEKHA4	5.1596019472039
219012_s_at	C11orf30	4.79542979977343
219013_at	GALNT11	8.45014818814897
219014_at	PLAC8	9.00770633201771
219015_s_at	ALG13	7.62016283573543
219016_at	FASTKD5	8.51468339758259
219017_at	ETNK1	8.51073342731296
219018_s_at	CCDC85C	5.45095545100829
219019_at	PIDD1	8.28420978301024
219020_at	HS1BP3	8.89403627799704
219021_at	RNF121	7.31054214990731
219022_at	C12orf43	8.17363830455592
219023_at	AP1AR	7.77308794859225
219024_at	PLEKHA1	9.42782032385133
219025_at	CD248	5.9006791386137
219026_s_at	RASAL2	3.97131775791213
219027_s_at	MYO9A	6.99709170906074
219028_at	HIPK2	4.689072800347
219029_at	C5orf28	7.56027342893012
219030_at	TPRKB	9.64158617818711
219031_s_at	NIP7	8.23238364484501
219032_x_at	OPN3	10.4653033778094
219033_at	PARP8	3.42576793345345
219034_at	PARP16	6.28062655049547
219035_s_at	RNF34	9.35478321936741
219036_at	CEP70	4.94257148167468
219037_at	RRP15	7.62016283573543
219038_at	MORC4	6.90378820999456
219039_at	SEMA4C	7.09531502765673
219040_at	CORO7	5.77458225079494
219041_s_at	REPIN1	10.1302387795403
219042_at	LZTS1	3.74173351593308
219043_s_at	PDCL3	8.87879346600828
219043_s_at	PDCL3P4	8.87879346600828
219044_at	THNSL2	3.58446016061881
219045_at	RHOF	5.80069876480059
219046_s_at	PKNOX2	4.89507984215023
219047_s_at	ZNF668	6.18472121074123
219048_at	PIGN	5.45095545100829
219049_at	CSGALNACT1	7.31054214990731
219050_s_at	ZNHIT2	5.60710032628528
219051_x_at	METRN	5.03325790723623
219052_at	HPS6	7.43247699290102
219053_s_at	VPS37C	8.57267077768722
219054_at	NPR3	5.54665470893319
219055_at	SRBD1	6.79106164332134
219056_at	RNASEH2B	5.11868952610534
219057_at	RABEP2	6.51951404040605
219058_x_at	TINAGL1	7.81853250878007
219059_s_at	LYVE1	4.84605736296546
219060_at	WDYHV1	8.34758694753989
219061_s_at	LAGE3	7.9758034290226
219062_s_at	ZCCHC2	7.7055786737091
219063_at	C1orf35	6.95119410593022
219064_at	ITIH5	3.66338070308954
219065_s_at	DPY30	9.8053282969105
219065_s_at	MEMO1	9.8053282969105
219066_at	PPCDC	6.81688417400792
219067_s_at	NSMCE4A	8.42937421753261
219068_x_at	ATAD3A	7.01950430945989
219068_x_at	ATAD3B	7.01950430945989
219069_at	ANKRD49	7.92921240783718
219070_s_at	MOSPD3	7.23593981176588
219071_x_at	HGH1	7.73972815260349
219072_at	BCL7C	8.68208946702611
219073_s_at	OSBPL10	8.26088298057982
219074_at	TMEM184C	9.61239346854991
219075_at	YIPF2	5.41759135608184
219076_s_at	PXMP2	6.55062718025281
219077_s_at	WWOX	5.48356555846598
219078_at	GPATCH2	6.66877478333816
219079_at	CYB5R4	6.64013252566576
219080_s_at	CTPS2	6.85477151161761
219081_at	ANKHD1	6.69685944974102
219081_at	ANKHD1-EIF4EBP3	6.69685944974102
219082_at	AMDHD2	6.42193400204054
219082_at	CEMP1	6.42193400204054
219083_at	SHQ1	7.88717325453814
219084_at	NSD1	6.65452473375195
219085_s_at	GEMIN7	5.60710032628528
219086_at	ZNF839	6.06052794413709
219087_at	ASPN	3.66338070308954
219088_s_at	ZNF576	7.4241010034039
219089_s_at	ZNF576	7.66350280098128
219090_at	SLC24A3	3.26732057569154
219091_s_at	MMRN2	9.55984018550313
219092_s_at	IPPK	7.05248358493278
219093_at	PID1	2.66287249773403
219094_at	ARMC8	3.50518532530405
219095_at	JMJD7-PLA2G4B	5.9006791386137
219095_at	PLA2G4B	5.9006791386137
219096_at	ARMC7	6.31727201109934
219097_x_at	SMIM7	8.83523636994312
219098_at	MYBBP1A	7.04157404463975
219099_at	C12orf5	11.0366834313986
219100_at	OBFC1	8.25617201589059
219101_x_at	ABHD8	4.57548750294698
219102_at	RCN3	6.16475064620877
219103_at	ASAP3	5.82635089651153
219104_at	RNF141	8.78706094228829
219105_x_at	ORC6	6.35300966281664
219106_s_at	KLHL41	2.52361271094291
219107_at	BCAN	4.57548750294698
219108_x_at	DDX27	8.28883022234964
219108_x_at	SS18	8.28883022234964
219109_at	SPAG16	7.39867724586768
219110_at	GAR1	9.2281987468556
219111_s_at	DDX54	6.89168927893937
219112_at	RAPGEF6	7.17734207465789
219113_x_at	HSD17B14	7.26436967144877
219114_at	C3orf18	6.10312470804833
219115_s_at	IL20RA	2.66287249773403
219116_s_at	DCUN1D2	5.27584495978125
219117_s_at	FKBP11	9.67373701116192
219118_at	FKBP11	9.06269979924046
219119_at	LSM8	9.45274002820714
219120_at	C2orf44	6.18472121074123
219121_s_at	ESRP1	4.39079260185657
219122_s_at	THG1L	5.11868952610534
219123_at	ZNF232	6.89168927893937
219124_at	TTI2	7.3375525802888
219125_s_at	SLC50A1	7.08472578863552
219126_at	PHF10	8.87879346600828
219127_at	PRR15L	4.04538510778212
219128_at	C2orf42	7.11626314804662
219129_s_at	SAP30L	6.96280612264808
219130_at	TRMT13	6.96280612264808
219131_at	UBIAD1	6.2619487465567
219132_at	PELI2	7.09531502765673
219133_at	OXSM	7.39010211401873
219134_at	ELTD1	11.6907585166198
219135_s_at	LMF1	7.04157404463975
219136_s_at	LMF1	5.69327027861458
219137_s_at	MFF	8.01537171833998
219138_at	RPL14	8.07543758256413
219139_s_at	CROCCP3	2.95702656720714
219140_s_at	RBP4	4.57548750294698
219141_s_at	AMBRA1	6.80403068197876
219142_at	RASL11B	5.72088661571006
219143_s_at	RPP25	7.01950430945989
219144_at	DUSP26	4.3253588596564
219145_at	LPHN1	5.94818564095007
219146_at	TEFM	7.97006117400218
219147_s_at	NMRK1	9.4403339801881
219148_at	PBK	2.73454767877389
219149_x_at	DBR1	6.51951404040605
219150_s_at	ADAP1	4.89507984215023
219151_s_at	RABL2A	7.45731707956121
219151_s_at	RABL2B	7.45731707956121
219152_at	PODXL2	3.81930779870933
219153_s_at	THSD4	4.04538510778212
219154_at	TMEM120B	5.03325790723623
219155_at	PITPNC1	6.0166351110202
219156_at	SYNJ2BP	7.83757891587448
219156_at	SYNJ2BP-COX16	7.83757891587448
219157_at	KLHL2	8.70991860382595
219158_s_at	NAA15	7.12662423793812
219159_s_at	SLAMF7	2.66287249773403
219160_s_at	PAPOLG	3.58446016061881
219161_s_at	CKLF	8.81615880597398
219161_s_at	CKLF-CMTM1	8.81615880597398
219162_s_at	MRPL11	8.17862615327888
219163_at	ZNF562	6.90378820999456
219164_s_at	ATG2B	5.60710032628528
219165_at	PDLIM2	7.52936986266016
219166_at	DNAAF2	6.96280612264808
219167_at	RASL12	3.50518532530405
219168_s_at	PRR5	5.19939444352561
219169_s_at	TFB1M	7.96429597213414
219170_at	FSD1	5.94818564095007
219171_s_at	ZNF236	2.80751536351294
219172_at	UBTD1	7.59799462794957
219173_at	MYO15B	5.74798423066086
219174_at	IFT74	6.28062655049547
219175_s_at	SLC41A3	7.48173670293874
219176_at	C2orf47	9.36357022552673
219177_at	BRIX1	7.52936986266016
219178_at	QTRTD1	7.98721982413991
219179_at	DACT1	3.58446016061881
219180_s_at	PEX26	6.72440782070167
219181_at	LIPG	6.37055190175868
219182_at	TMEM231	6.33525149332167
219183_s_at	CYTH4	5.82635089651153
219184_x_at	TIMM22	8.21792003988753
219185_at	SIRT5	6.22385166618304
219186_at	ZBTB7A	5.69327027861458
219187_at	FKBPL	6.45519943668336
219188_s_at	MACROD1	4.18886321578016
219189_at	FBXL6	4.79542979977343
219190_s_at	AGO4	5.27584495978125
219191_s_at	BIN2	4.94257148167468
219192_at	UBAP2	9.29402845172534
219193_at	WDR70	7.59799462794957
219194_at	SEMA4G	4.689072800347
219195_at	PPARGC1A	2.20053923674618
219196_at	SCG3	2.2622545976128
219197_s_at	SCUBE2	4.04538510778212
219198_at	GTF3C4	7.2263373159463
219199_at	AFF4	5.60710032628528
219200_at	FASTKD3	7.30142511547443
219201_s_at	TWSG1	8.74396670918189
219202_at	RHBDF2	7.31960193134482
219203_at	EMC9	7.58302429165716
219204_s_at	SRR	6.98575347262493
219205_at	SRR	7.19714028552497
219206_x_at	TMBIM4	9.05186752995477
219207_at	EDC3	6.65452473375195
219208_at	FBXO11	4.25802935653126
219209_at	IFIH1	10.4343594986534
219210_s_at	RAB8B	7.69168928590917
219211_at	USP18	10.5658087097432
219212_at	HSPA14	8.0913942766043
219213_at	JAM2	4.79542979977343
219214_s_at	NT5C	5.27584495978125
219215_s_at	SLC39A4	5.92462792363701
219216_at	ETAA1	7.54490439129252
219217_at	NARS2	7.4490844807658
219218_at	BAHCC1	5.54665470893319
219219_at	TMEM160	6.80403068197876
219220_x_at	MRPS22	9.3145656351896
219221_at	ZBTB38	8.46655464121221
219222_at	RBKS	6.10312470804833
219223_at	CACFD1	6.47154887064934
219224_x_at	ZNF408	7.26436967144877
219225_at	PGBD5	4.89507984215023
219226_at	CDK12	6.55062718025281
219227_at	CCNJL	5.48356555846598
219228_at	ZNF331	5.41759135608184
219229_at	SLCO3A1	3.34641404535109
219230_at	TMEM100	2.52361271094291
219231_at	TGS1	7.66350280098128
219232_s_at	EGLN3	2.95702656720714
219233_s_at	GSDMB	4.74312457005934
219234_x_at	SCRN3	4.11794509479741
219235_s_at	PHACTR4	7.96429597213414
219236_at	PAQR6	5.31260674907596
219237_s_at	DNAJB14	8.70991860382595
219238_at	PIGV	7.85637714586736
219239_s_at	ZNF654	7.67766487861781
219240_s_at	C10orf88	7.27372314171662
219241_x_at	SSH3	6.56593569541571
219242_at	CEP63	8.16361057342422
219243_at	GIMAP4	9.69303774955728
219244_s_at	MRPL46	8.27025901017304
219245_s_at	OGFOD2	6.59607385984916
219246_s_at	OGFOD2	5.72088661571006
219247_s_at	ZDHHC14	8.93292995080271
219248_at	THUMPD2	6.16475064620877
219249_s_at	FKBP10	8.34758694753989
219250_s_at	FLRT3	5.85155487228707
219251_s_at	WDR60	6.58108347517541
219252_s_at	GEMIN8	5.41759135608184
219253_at	TMEM185B	6.45519943668336
219254_at	OGFOD3	6.4050091559937
219255_x_at	IL17RB	3.50518532530405
219256_s_at	SH3TC1	8.6100733678552
219257_s_at	SPHK1	9.37230403659953
219258_at	TIPIN	6.4050091559937
219259_at	SEMA4A	5.03325790723623
219260_s_at	ELP5	7.67060121731455
219261_at	C7orf26	6.95119410593022
219262_at	SUV39H2	2.95702656720714
219263_at	RNF128	2.02392678206714
219264_s_at	LOC102725016	4.74312457005934
219264_s_at	PPP2R3B	4.74312457005934
219265_at	MOB3B	4.89507984215023
219266_at	ZNF350	6.75143999486093
219267_at	GLTP	8.10193486048598
219268_at	ETNK2	5.54665470893319
219269_at	HMBOX1	8.28883022234964
219270_at	CHAC1	6.86718269783035
219271_at	GALNT14	3.42576793345345
219272_at	TRIM62	5.77458225079494
219273_at	CCNK	4.3253588596564
219274_at	TSPAN12	9.16174216653948
219275_at	PDCD5	7.47364266798045
219276_x_at	CAAP1	8.84468137591609
219277_s_at	OGDHL	4.98860652264438
219278_at	MAP3K6	5.45095545100829
219279_at	DOCK10	6.50370217880739
219280_at	BRWD1	4.63321174135031
219281_at	MSRA	8.48277661462189
219282_s_at	TRPV2	6.0166351110202
219283_at	C1GALT1C1	9.40032920374051
219284_at	HSPBAP1	5.38343770688919
219285_s_at	NIN	3.03337894032123
219286_s_at	RBM15	8.38690674974148
219287_at	KCNMB4	5.27584495978125
219288_at	C3orf14	7.56027342893012
219289_at	HEATR3	7.00834153193759
219290_x_at	DAPP1	4.63321174135031
219291_at	DTWD1	6.66877478333816
219292_at	THAP1	7.48173670293874
219293_s_at	OLA1	10.0164492794342
219294_at	CENPQ	5.34845643159295
219295_s_at	PCOLCE2	3.34641404535109
219296_at	ZDHHC13	7.99854658737363
219297_at	WDR44	7.27372314171662
219298_at	ECHDC3	5.57719405048152
219299_at	TRMT12	7.31054214990731
219300_s_at	CNTNAP2	3.74173351593308
219301_s_at	CNTNAP2	2.4561018218042
219302_s_at	CNTNAP2	2.73454767877389
219303_at	RNF219	8.70646917755732
219304_s_at	PDGFD	8.04844452203476
219305_x_at	FBXO2	4.18886321578016
219306_at	KIF15	2.95702656720714
219307_at	PDSS2	7.12662423793812
219308_s_at	AK5	3.03337894032123
219309_at	C22orf46	3.97131775791213
219310_at	SYNDIG1	3.58446016061881
219311_at	CEP76	6.96280612264808
219312_s_at	ZBTB10	7.21667047796594
219313_at	GRAMD1C	6.38788339834241
219314_s_at	ZNF219	5.63639924212702
219315_s_at	TMEM204	7.66350280098128
219316_s_at	FLVCR2	5.99417754353048
219317_at	POLI	6.89168927893937
219318_x_at	MED31	5.27584495978125
219319_at	HIF3A	5.48356555846598
219320_at	MYO19	5.80069876480059
219321_at	MPP5	7.14712582213035
219322_s_at	WRAP73	6.28062655049547
219323_s_at	IL18BP	5.07659632050245
219324_at	NOL12	7.08472578863552
219325_s_at	ELAC1	3.89589989630613
219326_s_at	B3GNT2	7.14712582213035
219327_s_at	GPRC5C	3.74173351593308
219328_at	DDX31	6.72440782070167
219329_s_at	ATRAID	10.3984681943194
219330_at	VANGL1	7.18727514136415
219331_s_at	KLHDC8A	4.11794509479741
219332_at	MICALL2	6.68288545530928
219333_s_at	CAPN10	6.0166351110202
219334_s_at	NABP1	5.1596019472039
219335_at	ARMCX5	6.58108347517541
219336_s_at	ASCC1	8.00978511519453
219337_at	C1orf159	5.72088661571006
219338_s_at	LRRC49	6.12396054995225
219339_s_at	EHMT1	4.89507984215023
219340_s_at	CLN8	8.30716541007609
219341_at	CLN8	4.79542979977343
219342_at	CASD1	6.4050091559937
219343_at	CDC37L1	7.67766487861781
219344_at	SLC29A3	6.2619487465567
219345_at	BOLA1	5.31260674907596
219346_at	LRFN3	4.39079260185657
219347_at	NUDT15	8.26557861217812
219348_at	USE1	6.08198353346665
219349_s_at	EXOC2	7.63475463389286
219350_s_at	DIABLO	10.2664846533679
219351_at	TRAPPC2	6.62559529412833
219352_at	HERC6	10.0589958842501
219353_at	NHLRC2	6.31727201109934
219354_at	KLHL26	5.41759135608184
219355_at	CXorf57	2.4561018218042
219356_s_at	CHMP5	11.6269602618165
219357_at	GTPBP1	8.80652457985642
219358_s_at	ADAP2	4.84605736296546
219359_at	ATHL1	6.80403068197876
219360_s_at	TRPM4	5.19939444352561
219361_s_at	AEN	8.07007922288307
219362_at	NAA35	6.77797496176119
219363_s_at	MTERF3	7.91134541381573
219364_at	DHX58	7.83757891587448
219365_s_at	CAMKV	4.57548750294698
219366_at	AVEN	7.95850763928486
219367_s_at	NRP2	9.37665119449139
219368_at	NAP1L2	5.94818564095007
219369_s_at	OTUB2	5.34845643159295
219370_at	RPRM	4.74312457005934
219371_s_at	KLF2	8.54589976873023
219372_at	IFT81	6.66877478333816
219373_at	DPM3	7.69865069456372
219374_s_at	ALG9	7.59052887745201
219375_at	CEPT1	7.26436967144877
219376_at	ZNF322	6.75143999486093
219377_at	GAREM	4.89507984215023
219378_at	NAA16	7.26436967144877
219379_x_at	ZNF358	6.48771509787103
219380_x_at	POLH	6.2619487465567
219381_at	C5orf42	3.34641404535109
219382_at	SERTAD3	7.40720170961806
219383_at	PRR5L	4.04538510778212
219384_s_at	ADAT1	7.01950430945989
219385_at	SLAMF8	4.45429613657919
219386_s_at	SLAMF8	2.59254649341595
219387_at	CCDC88A	6.4050091559937
219388_at	GRHL2	2.73454767877389
219389_at	SUSD4	3.74173351593308
219390_at	FKBP14	8.42098014201317
219391_at	BPNT1	3.42576793345345
219392_x_at	PRR11	8.25144561764509
219393_s_at	AKT3	6.16475064620877
219394_at	PGS1	8.28883022234964
219395_at	ESRP2	3.34641404535109
219395_at	MIR6773	3.34641404535109
219396_s_at	MIR631	5.54665470893319
219396_s_at	NEIL1	5.54665470893319
219397_at	COQ10B	9.11046302470538
219398_at	CIDEC	5.74798423066086
219399_at	LIN7C	7.31054214990731
219400_at	CNTNAP1	8.6100733678552
219401_at	XYLT2	6.20441910211997
219402_s_at	DERL1	9.83248218648694
219403_s_at	HPSE	7.4490844807658
219404_at	EPS8L3	4.63321174135031
219405_at	TRIM68	7.7055786737091
219406_at	C1orf50	8.08609496402812
219407_s_at	LAMC3	5.27584495978125
219408_at	PRMT7	6.42193400204054
219409_at	SNIP1	6.43866259588103
219410_at	TMEM45A	7.28301636075465
219411_at	ELMO3	4.79542979977343
219412_at	RAB38	5.38343770688919
219413_at	ACBD4	5.92462792363701
219414_at	CLSTN2	4.84605736296546
219415_at	TTYH1	3.03337894032123
219416_at	SCARA3	5.87632608262966
219417_s_at	C17orf59	5.97136485736855
219418_at	NHEJ1	6.56593569541571
219418_at	SLC23A3	6.56593569541571
219419_at	RBFA	6.69685944974102
219420_s_at	COA7	7.66350280098128
219421_at	TTC33	5.5154549349024
219422_at	ESPN	5.23812423899609
219423_x_at	TNFRSF25	5.23812423899609
219424_at	EBI3	5.74798423066086
219425_at	SULT4A1	4.51585802206809
219426_at	AGO3	7.05248358493278
219427_at	FAT4	7.65636928591885
219428_s_at	PXMP4	6.66877478333816
219429_at	FA2H	2.66287249773403
219430_at	GPR137	5.57719405048152
219431_at	ARHGAP10	7.90534023672645
219432_at	EVC	6.31727201109934
219433_at	BCOR	5.41759135608184
219434_at	TREM1	3.26732057569154
219435_at	CTC1	6.53515448189316
219436_s_at	EMCN	10.3834259076257
219437_s_at	ANKRD11	7.74646210824399
219438_at	NKAIN1	5.77458225079494
219439_at	C1GALT1	8.73044373902348
219440_at	RAI2	5.45095545100829
219441_s_at	LRRK1	4.79542979977343
219442_at	CLUHP3	5.11868952610534
219443_at	TASP1	6.24302595586331
219444_at	BCORL1	6.51951404040605
219445_at	GLTSCR1	6.72440782070167
219446_at	RIC8B	6.61091008669909
219447_s_at	SLC35C2	6.76476848345456
219448_at	TMEM70	3.81930779870933
219449_s_at	TMEM70	9.67550233259458
219450_at	C4orf19	4.25802935653126
219451_at	MSRB2	7.24547881628318
219452_at	DPEP2	4.45429613657919
219453_at	KLHL36	5.5154549349024
219454_at	EGFL6	3.26732057569154
219455_at	C7orf63	4.39079260185657
219456_s_at	RIN3	4.57548750294698
219457_s_at	RIN3	5.80069876480059
219458_s_at	NSUN3	7.71247354287641
219459_at	POLR3B	7.92921240783718
219460_s_at	TMEM127	7.98152291913908
219461_at	PAK6	4.11794509479741
219462_at	TMEM53	6.69685944974102
219463_at	LAMP5	3.97131775791213
219464_at	CA14	5.07659632050245
219465_at	APOA2	2.88170408475174
219466_s_at	APOA2	2.32541726541788
219467_at	GIN1	7.10582710869812
219468_s_at	CUEDC1	5.87632608262966
219469_at	DYNC2H1	4.51585802206809
219470_x_at	CCNJ	8.60267002224427
219471_at	KIAA0226L	4.18886321578016
219472_at	CENPO	4.98860652264438
219473_at	GDAP2	5.41759135608184
219474_at	C3orf52	6.69685944974102
219475_at	OSGIN1	4.94257148167468
219476_at	C1orf116	3.34641404535109
219477_s_at	LOC101930578	9.64699465332093
219477_s_at	MRPS31P5	9.64699465332093
219477_s_at	THSD1	9.64699465332093
219478_at	WFDC1	4.3253588596564
219479_at	KDELC1	8.67504748889238
219480_at	SNAI1	6.37055190175868
219481_at	TTC13	7.575480464425
219482_at	SETD4	5.60710032628528
219483_s_at	PORCN	6.31727201109934
219484_at	HCFC2	7.50574986062699
219485_s_at	PSMD10	11.0859651540404
219486_at	DUS2	7.17734207465789
219487_at	BBS10	7.13691144724351
219488_at	A4GALT	4.89507984215023
219489_s_at	NXN	11.3290912003789
219490_s_at	DCLRE1B	5.5154549349024
219491_at	LRFN4	6.2619487465567
219492_at	CHIC2	9.61607502550092
219493_at	SHCBP1	3.81930779870933
219494_at	RAD54B	5.87632608262966
219495_s_at	ZNF180	5.85155487228707
219496_at	SOWAHC	5.85155487228707
219497_s_at	BCL11A	3.50518532530405
219498_s_at	BCL11A	5.07659632050245
219499_at	SEC61A2	5.60710032628528
219500_at	CLCF1	5.72088661571006
219501_at	ENOX1	4.689072800347
219502_at	NEIL3	3.89589989630613
219503_s_at	TMEM40	4.25802935653126
219504_s_at	RPAP2	4.79542979977343
219505_at	CECR1	6.71069938900086
219506_at	C1orf54	9.24493991340164
219507_at	RSRC1	5.07659632050245
219508_at	GCNT3	5.23812423899609
219509_at	MYOZ1	4.3253588596564
219510_at	POLQ	5.77458225079494
219511_s_at	SNCAIP	7.51366624025001
219512_at	DSN1	5.03325790723623
219513_s_at	SH2D3A	3.03337894032123
219514_at	ANGPTL2	5.63639924212702
219515_at	PRDM10	6.0166351110202
219516_at	TRPV4	5.54665470893319
219517_at	ELL3	6.28062655049547
219518_s_at	ELL3	5.19939444352561
219519_s_at	SIGLEC1	4.18886321578016
219520_s_at	WWC3	8.4746884282168
219521_at	B3GAT1	5.38343770688919
219522_at	FJX1	8.48680376682397
219523_s_at	TENM3	6.98575347262493
219524_s_at	NDUFAF5	3.74173351593308
219525_at	SLC47A1	5.23812423899609
219526_at	C14orf169	7.62016283573543
219527_at	MARC2	5.99417754353048
219528_s_at	BCL11B	2.73454767877389
219529_at	CLIC3	3.11064025994831
219530_at	PALB2	7.37279741137007
219531_at	CEP72	4.11794509479741
219532_at	ELOVL4	6.10312470804833
219534_x_at	CDKN1C	5.1596019472039
219535_at	HUNK	4.18886321578016
219536_s_at	ZFP64	6.38788339834241
219537_x_at	DLL3	3.11064025994831
219538_at	WDR5B	6.35300966281664
219539_at	GEMIN6	7.9928943216919
219540_at	ZNF267	8.61376084257746
219541_at	LIME1	5.82635089651153
219542_at	NEK11	6.65452473375195
219543_at	PBLD	7.59799462794957
219544_at	BORA	5.07659632050245
219545_at	KCTD14	4.98860652264438
219545_at	NDUFC2-KCTD14	4.98860652264438
219546_at	BMP2K	7.05248358493278
219547_at	COX15	8.81295454048312
219548_at	ZNF16	5.92462792363701
219549_s_at	RTN3	8.85717929337308
219550_at	ROBO3	6.79106164332134
219551_at	EAF2	4.18886321578016
219552_at	SVEP1	2.32541726541788
219553_at	NME7	10.0066658161026
219554_at	RHCG	5.27584495978125
219555_s_at	CENPN	7.83125801127732
219556_at	C16orf59	6.20441910211997
219557_s_at	NRIP3	6.89168927893937
219558_at	ATP13A3	7.59052887745201
219559_at	SLC17A9	6.31727201109934
219560_at	C22orf29	7.45731707956121
219560_at	GNB1L	7.45731707956121
219561_at	COPZ2	7.19714028552497
219562_at	RAB26	4.689072800347
219563_at	LINC00341	6.82962416014757
219563_at	SYNE3	6.82962416014757
219564_at	KCNJ16	3.18867242522585
219565_at	CYP20A1	7.04157404463975
219566_at	PLEKHF1	7.54490439129252
219567_s_at	EXO5	3.18867242522585
219568_x_at	SOX18	5.9006791386137
219569_s_at	SLC35G2	8.72363442136029
219570_at	KIF16B	5.57719405048152
219571_s_at	ZNF12	7.12662423793812
219572_at	CADPS2	8.32527049748396
219573_at	LRRC16A	4.79542979977343
219574_at	MARCH1	2.66287249773403
219575_s_at	COG8	7.94100197991741
219575_s_at	PDF	7.94100197991741
219576_at	MAP7D3	7.12662423793812
219577_s_at	ABCA7	4.63321174135031
219578_s_at	CPEB1	4.63321174135031
219579_at	RAB3IL1	6.68288545530928
219580_s_at	TMC5	2.80751536351294
219581_at	TSEN2	6.0166351110202
219582_at	OGFRL1	8.03200288955677
219583_s_at	SPATA7	7.51366624025001
219584_at	PLA1A	6.28062655049547
219585_at	CCDC28B	3.26732057569154
219586_at	WDR59	4.74312457005934
219587_at	TTC12	5.9006791386137
219588_s_at	NCAPG2	3.66338070308954
219589_s_at	TMEM143	4.3253588596564
219590_x_at	DPH5	8.38690674974148
219591_at	CEND1	6.10312470804833
219592_at	MCPH1	5.80069876480059
219593_at	SLC15A3	8.66797096929684
219594_at	NINJ2	6.68288545530928
219595_at	ZNF26	5.54665470893319
219596_at	THAP10	7.10582710869812
219597_s_at	DUOX1	4.11794509479741
219598_s_at	RWDD1	10.1582842916991
219599_at	EIF4B	6.58108347517541
219600_s_at	TMEM50B	8.80006583313494
219601_s_at	C10orf12	3.81930779870933
219602_s_at	PIEZO2	4.57548750294698
219603_s_at	ZNF226	7.44080463370026
219604_s_at	ZNF3	4.98860652264438
219605_at	ZNF3	3.58446016061881
219606_at	PHF20L1	2.80751536351294
219607_s_at	MS4A4A	2.66287249773403
219608_s_at	FBXO38	5.48356555846598
219609_at	WDR25	6.65452473375195
