probe_id	GSM2805414_Ad-LacZ.CEL
201989_s_at	9.35257807995596
201990_s_at	7.16734014361047
201991_s_at	10.8616624947963
201992_s_at	7.75983645211588
201993_x_at	9.44448119441816
201994_at	12.0683558275656
201995_at	10.2488078441135
201996_s_at	6.42193400204054
201997_s_at	8.32076548194666
201998_at	9.42152255602111
201999_s_at	12.364337753148
202000_at	7.7261652066901
202001_s_at	10.998408655696
202002_at	6.14449975333244
202003_s_at	8.35641775924042
202004_x_at	9.30775233944898
202005_at	5.38343770688919
202006_at	10.5476100636415
202007_at	9.25913647007076
202008_s_at	7.31054214990731
202009_at	7.54490439129252
202010_s_at	8.25617201589059
202011_at	8.99362406374064
202012_s_at	8.15351265446769
202013_s_at	7.3375525802888
202014_at	7.39010211401873
202015_x_at	2.2622545976128
202016_at	8.47062726690336
202017_at	8.07543758256413
202018_s_at	4.89507984215023
202019_s_at	6.4050091559937
202020_s_at	7.7055786737091
202021_x_at	11.9343330231197
202022_at	5.80069876480059
202023_at	10.4714132988747
202024_at	10.0764712168064
202025_x_at	7.98152291913908
202026_at	9.92591373831032
202027_at	8.49081970888121
202028_s_at	10.3283857177224
202029_x_at	12.7837640234902
202030_at	7.83125801127732
202031_s_at	8.36519484576913
202032_s_at	7.03058137831619
202033_s_at	8.98225843431143
202034_x_at	7.7055786737091
202035_s_at	4.25802935653126
202036_s_at	5.23812423899609
202037_s_at	6.16475064620877
202038_at	9.55984018550313
202039_at	5.1596019472039
202040_s_at	8.39550083881618
202041_s_at	9.91399970629575
202042_at	9.10523342092593
202043_s_at	9.32585010868748
202044_at	5.72088661571006
202045_s_at	5.72088661571006
202046_s_at	4.51585802206809
202047_s_at	8.112398991249
202048_s_at	7.67060121731455
202049_s_at	8.36519484576913
202050_s_at	7.7055786737091
202051_s_at	7.65636928591885
202052_s_at	10.0481356638466
202053_s_at	8.23717280197925
202054_s_at	7.4490844807658
202055_at	9.24731572868626
202056_at	8.02093677168982
202057_at	6.24302595586331
202058_s_at	8.27492427308698
202059_s_at	8.64653073105307
202060_at	9.77600892646937
202061_s_at	9.04368961730499
202062_s_at	7.69865069456372
202063_s_at	4.51585802206809
202064_s_at	7.61281121637772
202065_s_at	6.08198353346665
202066_at	8.50677261267956
202067_s_at	7.00834153193759
202068_s_at	9.0354650837853
202069_s_at	7.11626314804662
202070_s_at	5.5154549349024
202071_at	7.88717325453814
202072_at	7.75983645211588
202073_at	9.53282777417423
202074_s_at	10.2954730518327
202075_s_at	9.49133649513102
202076_at	11.0912649425818
202077_at	11.6938102331022
202078_at	8.53037601219296
202079_s_at	6.37055190175868
202080_s_at	8.31624635479599
202081_at	10.2452463423646
202082_s_at	9.54639720003482
202083_s_at	10.1042609426496
202084_s_at	10.652613969244
202085_at	10.4249454151978
202086_at	12.7489773591989
202087_s_at	10.3812641489273
202088_at	10.0778067461039
202089_s_at	8.46655464121221
202090_s_at	11.6378666105501
202091_at	5.34845643159295
202092_s_at	9.64339125702105
202093_s_at	7.16734014361047
202094_at	3.97131775791213
202095_s_at	4.63321174135031
202096_s_at	11.2250520876122
202097_at	9.35257807995596
202098_s_at	8.65012630421736
202099_s_at	6.68288545530928
202100_at	10.0038583115421
202101_s_at	8.34315118842598
202102_s_at	7.94100197991741
202103_at	5.99417754353048
202104_s_at	8.66797096929684
202105_at	9.09471699732814
202106_at	8.21792003988753
202107_s_at	6.90378820999456
202108_at	9.10261149304697
202109_at	8.25617201589059
202110_at	11.6837588288518
202111_at	6.99709170906074
202112_at	12.4402832075596
202113_s_at	10.4478500773561
202114_at	9.60129209088234
202115_s_at	7.14712582213035
202116_at	8.96792431419373
202117_at	9.12345469498226
202118_s_at	6.50370217880739
202119_s_at	7.43247699290102
202120_x_at	9.02165246979435
202121_s_at	9.76444407190815
202122_s_at	9.47521102420885
202123_s_at	9.04095331244064
202124_s_at	7.40720170961806
202125_s_at	8.23238364484501
202126_at	8.61376084257746
202127_at	6.28062655049547
202128_at	8.57267077768722
202129_s_at	8.47062726690336
202130_at	10.1820742780765
202131_s_at	8.70646917755732
202132_at	9.42362486805782
202133_at	11.3206551598999
202134_s_at	8.69954548366371
202135_s_at	8.10193486048598
202136_at	9.79399701470244
202137_s_at	7.39867724586768
202138_x_at	9.40671996323628
202139_at	8.01537171833998
202140_s_at	7.78621883392899
202141_s_at	10.9627096775357
202142_at	9.54446650714569
202143_s_at	10.4478500773561
202144_s_at	9.87918841185506
202145_at	10.5629504573064
202146_at	9.16677124207616
202147_s_at	8.27957449848963
202148_s_at	7.575480464425
202149_at	10.5648565879857
202150_s_at	8.62110763676201
202151_s_at	7.85013824520798
202152_x_at	8.04844452203476
202153_s_at	8.91510922242253
202154_x_at	9.99963678409003
202155_s_at	6.62559529412833
202156_s_at	8.53815877029479
202157_s_at	11.0839727032195
202158_s_at	9.44240907751585
202159_at	7.45731707956121
202160_at	8.20330996171083
202161_at	6.89168927893937
202162_s_at	8.112398991249
202163_s_at	8.45426732600645
202164_s_at	8.80652457985642
202165_at	7.2263373159463
202166_s_at	8.56887662815336
202167_s_at	8.39550083881618
202168_at	10.8191749730428
202169_s_at	9.7427173891926
202170_s_at	8.91211758155439
202171_at	8.9907910396414
202172_at	7.91134541381573
202173_s_at	8.26088298057982
202174_s_at	9.25441978954841
202175_at	5.07659632050245
202176_at	7.37279741137007
202177_at	7.82490929087758
202178_at	4.74312457005934
202179_at	8.72021767234921
202180_s_at	9.33033929935192
202181_at	8.56887662815336
202182_at	7.17734207465789
202183_s_at	5.1596019472039
202184_s_at	8.12278776997357
202185_at	10.2392908982093
202186_x_at	3.74173351593308
202187_s_at	7.9758034290226
202188_at	8.41676471811466
202189_x_at	10.8087568655568
202190_at	6.95119410593022
202191_s_at	3.50518532530405
202192_s_at	5.72088661571006
202193_at	8.90611562442464
202194_at	11.4841896145667
202195_s_at	8.92107395740834
202196_s_at	10.2499930602429
202197_at	7.54490439129252
202198_s_at	4.51585802206809
202199_s_at	7.52936986266016
202200_s_at	8.63931258921534
202201_at	9.06808558606396
202202_s_at	11.1508529912424
202203_s_at	5.82635089651153
202204_s_at	7.47364266798045
202205_at	7.81212741581451
202206_at	6.42193400204054
202207_at	7.90534023672645
202208_s_at	6.51951404040605
202209_at	9.42362486805782
202210_x_at	6.64013252566576
202211_at	9.02719339479146
202212_at	8.21306643476231
202213_s_at	9.45685178309298
202214_s_at	9.67373701116192
202215_s_at	6.29906563020297
202216_x_at	6.95119410593022
202217_at	8.85406494948624
202218_s_at	7.62016283573543
202219_at	7.39010211401873
202220_at	9.51321876987746
202221_s_at	6.84225262754527
202222_s_at	5.69327027861458
202223_at	9.46911719961419
202224_at	9.17428213712604
202225_at	9.81657127356022
202226_s_at	9.75278576212524
202227_s_at	8.82890517100057
202228_s_at	11.2489606565058
202229_s_at	5.45095545100829
202230_s_at	8.23238364484501
202231_at	11.1958287700196
202232_s_at	10.2333107680456
202233_s_at	11.3358046948659
202234_s_at	8.4624704862338
202235_at	7.13691144724351
202236_s_at	10.145603876988
202237_at	12.2867720789079
202238_s_at	11.1096623701311
202239_at	10.189506127956
202240_at	5.03325790723623
202241_at	9.17178284769167
202242_at	4.25802935653126
202243_s_at	11.3070540430821
202244_at	12.3153596742639
202245_at	9.02719339479146
202246_s_at	10.5667602035523
202247_s_at	3.81930779870933
202248_at	6.55062718025281
202249_s_at	6.2619487465567
202250_s_at	5.57719405048152
202251_at	7.62016283573543
202252_at	11.4536524696262
202253_s_at	7.27372314171662
202254_at	4.63321174135031
202255_s_at	7.07405825058514
202256_at	7.17734207465789
202257_s_at	8.42098014201317
202258_s_at	8.66797096929684
202259_s_at	5.60710032628528
202260_s_at	8.18359681684363
202261_at	8.44187446114472
202262_x_at	9.11827205741819
202263_at	8.64292617438668
202264_s_at	7.64199555908905
202265_at	9.49133649513102
202266_at	10.0737964435073
202267_at	7.19714028552497
202268_s_at	9.89896746064574
202269_x_at	11.8694944581296
202270_at	12.1676509115674
202271_at	8.71335980232239
202272_s_at	9.33257866719787
202273_at	4.74312457005934
202274_at	4.57548750294698
202275_at	7.95850763928486
202276_at	10.1186066038508
202277_at	11.0952270464743
202278_s_at	8.5535994532453
202279_at	9.99398879639275
202280_at	2.66287249773403
202281_at	7.53715803579691
202282_at	9.62888699027104
202283_at	3.97131775791213
202284_s_at	12.2505181895004
202285_s_at	3.74173351593308
202286_s_at	10.1029496903604
202287_s_at	3.66338070308954
202288_at	5.31260674907596
202289_s_at	8.53427263934279
202290_at	9.09207586969344
202291_s_at	11.8351591399208
202292_x_at	8.44601725577425
202293_at	7.31054214990731
202294_at	7.62747718289741
202295_s_at	4.63321174135031
202296_s_at	9.76278435594704
202297_s_at	9.50728371694164
202298_at	10.7294017126301
202299_s_at	11.0075474883296
202300_at	11.3792387633664
202301_s_at	7.89930995874011
202302_s_at	9.41519717609226
202303_x_at	9.94360231541406
202304_at	10.3283857177224
202305_s_at	8.99362406374064
202306_at	10.2200665703951
202307_s_at	11.2453995324424
202308_at	7.09531502765673
202309_at	8.10193486048598
202310_s_at	3.74173351593308
202311_s_at	2.20053923674618
202312_s_at	3.97131775791213
202313_at	10.1353786826482
202314_at	8.86338788463194
202315_s_at	8.59522848951923
202316_x_at	5.5154549349024
202317_s_at	7.48173670293874
202318_s_at	9.06539520588976
202319_at	5.31260674907596
202320_at	7.56789698321087
202321_at	7.03058137831619
202322_s_at	9.25913647007076
202323_s_at	8.02648044085804
202324_s_at	8.95635358532435
202325_s_at	11.5027036501061
202326_at	7.48978558069745
202327_s_at	4.25802935653126
202328_s_at	6.20441910211997
202329_at	8.6100733678552
202330_s_at	7.48173670293874
202331_at	7.64920032330442
202332_at	7.23593981176588
202333_s_at	10.3583679390604
202334_s_at	8.00978511519453
202335_s_at	3.42576793345345
202336_s_at	11.4872080774251
202337_at	7.67766487861781
202338_at	5.82635089651153
202339_at	5.57719405048152
202340_x_at	4.84605736296546
202341_s_at	6.0166351110202
202342_s_at	5.38343770688919
202343_x_at	10.8877858736537
202344_at	8.13310227412317
202345_s_at	10.1417779168604
202346_at	8.7805142697681
202347_s_at	9.90950645579753
202348_s_at	9.79237097037322
202349_at	9.10785059240347
202350_s_at	6.87948802340268
202351_at	11.7493424492474
202352_s_at	10.1683489835315
202353_s_at	8.13310227412317
202354_s_at	7.88717325453814
202355_s_at	8.68909723926394
202356_s_at	7.50574986062699
202357_s_at	7.56027342893012
202358_s_at	8.12278776997357
202359_s_at	8.00417679470808
202360_at	7.68469412356639
202361_at	8.92997507418151
202362_at	9.92591373831032
202363_at	11.0166287947276
202364_at	7.03058137831619
202365_at	8.75068095577261
202366_at	5.41759135608184
202367_at	7.17734207465789
202368_s_at	9.00208990890078
202369_s_at	10.4437125500032
202370_s_at	9.8837769349749
202371_at	10.899917446881
202372_at	8.34758694753989
202373_s_at	8.72021767234921
202374_s_at	7.60542194301712
202375_at	8.91809467251754
202376_at	4.25802935653126
202377_at	9.99115648913288
202378_s_at	10.2309117579507
202379_s_at	8.24194611365763
202380_s_at	6.87948802340268
202381_at	12.4794625502458
202382_s_at	9.77106390756917
202383_at	5.63639924212702
202384_s_at	5.57719405048152
202385_s_at	6.47154887064934
202386_s_at	6.79106164332134
202387_at	9.36137848629028
202388_at	9.66309947858232
202389_s_at	7.44080463370026
202390_s_at	6.12396054995225
202391_at	9.9034936032334
202392_s_at	7.3552826214185
202393_s_at	8.57645497513915
202394_s_at	7.4241010034039
202395_at	8.9240471025058
202396_at	9.08677906475665
202397_at	8.97940298116106
202398_at	5.69327027861458
202399_s_at	9.04914670654217
202400_s_at	5.27584495978125
202401_s_at	7.41567610052216
202402_s_at	7.87493358321585
202403_s_at	6.64013252566576
202404_s_at	5.60710032628528
202405_at	6.0166351110202
202406_s_at	9.65596396404232
202407_s_at	8.35641775924042
202408_s_at	9.69303774955728
202409_at	5.80069876480059
202410_x_at	5.27584495978125
202411_at	13.6532640809
202412_s_at	7.2263373159463
202413_s_at	8.53037601219296
202414_at	8.05930242641192
202415_s_at	6.84225262754527
202416_at	9.44240907751585
202417_at	8.9534463447723
202418_at	9.61607502550092
202419_at	9.14654889172125
202420_s_at	7.30142511547443
202421_at	4.79542979977343
202422_s_at	8.08609496402812
202423_at	8.15351265446769
202424_at	8.75736409921788
202425_x_at	8.51073342731296
202426_s_at	5.85155487228707
202427_s_at	8.7706382200697
202428_x_at	11.4484995074707
202429_s_at	9.02165246979435
202430_s_at	10.6633288096241
202431_s_at	9.43617480987465
202432_at	9.40459285400816
202433_at	10.0831365342817
202434_s_at	4.51585802206809
202435_s_at	5.31260674907596
202436_s_at	6.35300966281664
202437_s_at	5.9006791386137
202438_x_at	5.03325790723623
202439_s_at	8.05930242641192
202440_s_at	5.27584495978125
202441_at	9.59384342889695
202442_at	11.0638953724615
202443_x_at	8.83207424348994
202444_s_at	7.4490844807658
202445_s_at	4.04538510778212
202446_s_at	12.1629395456583
202447_at	10.6472265585237
202448_s_at	5.19939444352561
202449_s_at	6.98575347262493
202450_s_at	5.48356555846598
202451_at	8.7540263973677
202452_at	6.4050091559937
202453_s_at	7.83125801127732
202454_s_at	2.80751536351294
202455_at	6.69685944974102
202456_s_at	5.92462792363701
202457_s_at	9.45685178309298
202458_at	12.5052513907904
202459_s_at	6.48771509787103
202460_s_at	8.10717641312827
202461_at	8.56125826248704
202462_s_at	8.52255104142567
202463_s_at	7.04157404463975
202464_s_at	7.07405825058514
202465_at	4.51585802206809
202466_at	7.62747718289741
202467_s_at	10.9885016602631
202468_s_at	9.84978387099835
202469_s_at	8.84153990607135
202470_s_at	4.74312457005934
202471_s_at	9.59010462649417
202472_at	6.51951404040605
202473_x_at	4.689072800347
202474_s_at	6.68288545530928
202475_at	8.76069409705261
202476_s_at	7.05248358493278
202477_s_at	7.7531647782953
202478_at	7.9928943216919
202479_s_at	6.4050091559937
202480_s_at	6.77797496176119
202481_at	7.67060121731455
202482_x_at	4.39079260185657
202483_s_at	9.86378706985393
202484_s_at	9.99822685874085
202485_s_at	3.03337894032123
202486_at	7.5526093758191
202487_s_at	10.2042559519596
202488_s_at	6.28062655049547
202489_s_at	5.23812423899609
202490_at	3.03337894032123
202491_s_at	8.34758694753989
202492_at	7.58302429165716
202493_x_at	2.80751536351294
202494_at	7.3286051743746
202495_at	9.10523342092593
202496_at	6.90378820999456
202497_x_at	7.81212741581451
202498_s_at	6.43866259588103
202499_s_at	7.20693842974707
202500_at	6.29906563020297
202501_at	10.3137245405601
202502_at	8.64292617438668
202503_s_at	6.71069938900086
202504_at	5.77458225079494
202505_at	10.5809578158894
202506_at	9.98547513862703
202507_s_at	5.23812423899609
202508_s_at	5.5154549349024
202509_s_at	4.63321174135031
202510_s_at	6.2619487465567
202511_s_at	9.26852382018365
202512_s_at	6.2619487465567
202513_s_at	7.77966833027664
202514_at	7.46550296626506
202515_at	8.65729067837606
202516_s_at	5.82635089651153
202517_at	6.06052794413709
202518_at	7.31054214990731
202519_at	8.32527049748396
202520_s_at	8.97654186514697
202521_at	8.14334355821514
202522_at	10.4693795322732
202523_s_at	5.63639924212702
202524_s_at	5.03325790723623
202525_at	4.84605736296546
202526_at	2.88170408475174
202527_s_at	8.23717280197925
202528_at	7.83125801127732
202529_at	9.66131890584242
202530_at	8.67857277455393
202531_at	8.05388368894352
202532_s_at	5.34845643159295
202533_s_at	5.03325790723623
202534_x_at	6.71069938900086
202535_at	9.2306022688124
202536_at	8.51862258270816
202537_s_at	8.14334355821514
202538_s_at	8.20819644569898
202539_s_at	8.73383638352227
202540_s_at	8.36519484576913
202541_at	8.02648044085804
202542_s_at	9.6197472115392
202543_s_at	8.28420978301024
202544_at	9.28017275830252
202545_at	5.48356555846598
202546_at	8.35641775924042
202547_s_at	6.61091008669909
202548_s_at	8.28883022234964
202549_at	4.74312457005934
202550_s_at	9.02719339479146
202551_s_at	10.5476100636415
202552_s_at	10.2827898580404
202553_s_at	9.30775233944898
202554_s_at	8.7968255842179
202555_s_at	6.03874844664715
202556_s_at	7.48978558069745
202557_at	10.3306281176373
202558_s_at	9.81976752512822
202559_x_at	9.31229810990721
202560_s_at	8.50677261267956
202561_at	8.40404403618274
202562_s_at	8.73044373902348
202563_at	2.95702656720714
202564_x_at	8.66441965023232
202565_s_at	8.42937421753261
202566_s_at	6.79106164332134
202567_at	11.0469481517502
202568_s_at	7.9758034290226
202569_s_at	7.27372314171662
202570_s_at	8.35641775924042
202571_s_at	5.82635089651153
202572_s_at	6.71069938900086
202573_at	8.74059783147234
202574_s_at	7.59799462794957
202575_at	6.12396054995225
202576_s_at	8.7968255842179
202577_s_at	7.7261652066901
202578_s_at	8.02648044085804
202579_x_at	8.825729121892
202580_x_at	4.57548750294698
202581_at	8.4746884282168
202582_s_at	9.77600892646937
202583_s_at	7.48173670293874
202584_at	6.18472121074123
202585_s_at	5.54665470893319
202586_at	6.03874844664715
202587_s_at	9.49333956467681
202588_at	7.16734014361047
202589_at	10.9969975290159
202590_s_at	6.2619487465567
202591_s_at	11.3116020108613
202592_at	8.44187446114472
202593_s_at	10.1907410560337
202594_at	8.50677261267956
202595_s_at	9.50529992775489
202596_at	9.26618270285714
202597_at	7.71933561703727
202598_at	10.6427216304502
202599_s_at	8.54589976873023
202600_s_at	7.52936986266016
202601_s_at	6.53515448189316
202602_s_at	8.79357804141601
202603_at	11.4271778028562
202604_x_at	8.63931258921534
202605_at	8.72021767234921
202606_s_at	8.18855041326334
202607_at	6.58108347517541
202608_s_at	5.54665470893319
202609_at	7.01950430945989
202610_s_at	7.88106639884683
202611_s_at	5.94818564095007
202612_s_at	2.95702656720714
202613_at	8.14843706616154
202614_at	8.62110763676201
202615_at	9.14654889172125
202616_s_at	6.53515448189316
202617_s_at	5.27584495978125
202618_s_at	6.69685944974102
202619_s_at	9.87765565531954
202620_s_at	11.4536524696262
202621_at	7.84387224734631
202622_s_at	7.575480464425
202623_at	8.42518328470173
202624_s_at	6.35300966281664
202625_at	6.55062718025281
202626_s_at	7.3375525802888
202627_s_at	13.5432423866412
202628_s_at	13.4996892330918
202629_at	8.85094386812255
202630_at	7.71933561703727
202631_s_at	8.112398991249
202632_at	8.77722975937312
202633_at	7.88106639884683
202634_at	8.42518328470173
202635_s_at	9.72065849785628
202636_at	9.00770633201771
202637_s_at	8.15351265446769
202638_s_at	7.28301636075465
202639_s_at	7.23593981176588
202640_s_at	6.31727201109934
202641_at	8.46655464121221
202642_s_at	6.77797496176119
202643_s_at	6.0166351110202
202644_s_at	7.3552826214185
202645_s_at	7.92921240783718
202646_s_at	10.3627572288327
202647_s_at	9.37881987118037
202648_at	7.36406659564132
202649_x_at	13.708517291426
202650_s_at	6.48771509787103
202651_at	6.81688417400792
202652_at	5.92462792363701
202653_s_at	9.67902650835788
202654_x_at	8.3026034126104
202655_at	10.5025754847605
202656_s_at	8.29802694371703
202657_s_at	8.02093677168982
202658_at	7.79923128387073
202659_at	8.74732773845403
202660_at	7.9928943216919
202661_at	4.57548750294698
202662_s_at	6.56593569541571
202663_at	5.27584495978125
202664_at	6.64013252566576
202665_s_at	6.38788339834241
202666_s_at	8.32976148926464
202667_s_at	7.37279741137007
202668_at	10.930546809472
202669_s_at	8.47062726690336
202670_at	8.6356899301972
202671_s_at	8.26088298057982
202672_s_at	8.96792431419373
202673_at	10.9386549971016
202674_s_at	2.32541726541788
202675_at	9.24968763793436
202676_x_at	8.41676471811466
202677_at	9.94360231541406
202678_at	9.94945063922336
202679_at	8.23238364484501
202680_at	9.3280964501289
202681_at	8.02093677168982
202682_s_at	8.85406494948624
202683_s_at	6.93948786709542
202684_s_at	4.84605736296546
202685_s_at	7.65636928591885
202686_s_at	10.5705599158358
202687_s_at	11.2483677459256
202688_at	11.8457810022465
202689_at	7.3286051743746
202690_s_at	10.1519580159434
202691_at	7.58302429165716
202692_s_at	5.99417754353048
202693_s_at	10.740406677866
202694_at	4.11794509479741
202695_s_at	7.48173670293874
202696_at	8.93587878771903
202697_at	9.02165246979435
202698_x_at	12.1356266423426
202699_s_at	6.31727201109934
202700_s_at	5.69327027861458
202701_at	7.64199555908905
202702_at	8.43355301123809
202703_at	9.07077095847519
202704_at	9.77765350666733
202705_at	4.63321174135031
202706_s_at	7.69168928590917
202707_at	4.3253588596564
202708_s_at	6.55062718025281
202709_at	4.79542979977343
202710_at	8.62110763676201
202711_at	5.07659632050245
202712_s_at	5.41759135608184
202713_s_at	8.30716541007609
202714_s_at	4.45429613657919
202715_at	7.08472578863552
202716_at	8.04844452203476
202717_s_at	9.20882504254734
202718_at	8.52646883199256
202719_s_at	8.12278776997357
202720_at	8.98225843431143
202721_s_at	8.41676471811466
202722_s_at	9.20882504254734
202723_s_at	8.68559760810034
202724_s_at	8.47062726690336
202725_at	7.17734207465789
202726_at	7.63475463389286
202727_s_at	10.1932077454593
202728_s_at	7.67766487861781
202729_s_at	9.02995589733173
202730_s_at	8.07007922288307
202731_at	8.3739188568848
202732_at	10.1721052141765
202733_at	10.5639038374504
202734_at	7.9758034290226
202735_at	7.13691144724351
202736_s_at	8.30716541007609
202737_s_at	8.14334355821514
202738_s_at	8.57645497513915
202739_s_at	6.82962416014757
202740_at	6.68288545530928
202741_at	10.0884467049271
202742_s_at	8.48680376682397
202743_at	10.1121035270334
202744_at	7.10582710869812
202745_at	7.88106639884683
202746_at	8.34758694753989
202747_s_at	8.91211758155439
202748_at	9.47115133579895
202749_at	10.0426747416837
202750_s_at	8.54975474764777
202751_at	5.19939444352561
202752_x_at	6.24302595586331
202753_at	10.6015314594995
202754_at	8.11760273172909
202755_s_at	6.29906563020297
202756_s_at	8.20819644569898
202757_at	8.3739188568848
202758_s_at	9.6982570807692
202759_s_at	10.108187563935
202760_s_at	9.56936620128137
202761_s_at	5.82635089651153
202762_at	8.81935597047137
202763_at	9.11046302470538
202764_at	6.24302595586331
202765_s_at	9.08146274109945
202766_s_at	10.6730813256346
202767_at	8.311713027347
202768_at	4.18886321578016
202769_at	8.63931258921534
202770_s_at	8.29343591129211
202771_at	9.4382558938488
202772_at	9.71551972713882
202773_s_at	6.72440782070167
202774_s_at	7.51366624025001
202775_s_at	6.48771509787103
202776_at	9.66842804916546
202777_at	9.86996735046581
202778_s_at	8.63931258921534
202779_s_at	8.68909723926394
202780_at	8.16863315143331
202781_s_at	7.64199555908905
202782_s_at	7.34644483741191
202783_at	7.56027342893012
202784_s_at	7.12662423793812
202785_at	9.34594236615725
202786_at	7.7329626179445
202787_s_at	4.84605736296546
202788_at	7.04157404463975
202789_at	8.42518328470173
202790_at	5.60710032628528
202791_s_at	6.82962416014757
202792_s_at	5.11868952610534
202793_at	6.22385166618304
202794_at	9.3145656351896
202795_x_at	9.68078537320316
202796_at	9.2281987468556
202797_at	9.51124313054729
202798_at	9.9406692390519
202799_at	8.1279542399328
2028_s_at	4.96359851967155
202800_at	5.03325790723623
202801_at	7.11626314804662
202802_at	7.52153941793695
202803_s_at	3.97131775791213
202804_at	9.37012553566157
202805_s_at	7.3286051743746
202806_at	9.70691422344232
202807_s_at	7.14712582213035
202808_at	8.95635358532435
202809_s_at	7.92921240783718
202810_at	9.4382558938488
202811_at	7.40720170961806
202812_at	8.12278776997357
202813_at	7.92328129511771
202814_s_at	8.09667419494385
202815_s_at	6.73798722051629
202816_s_at	9.04368961730499
202817_s_at	7.79273972964409
202818_s_at	7.49778980233282
202819_s_at	7.20693842974707
202820_at	7.26436967144877
202821_s_at	6.50370217880739
202822_at	8.4125369410266
202823_at	8.86338788463194
202824_s_at	11.5668827921075
202825_at	7.3552826214185
202826_at	4.89507984215023
202827_s_at	9.13119390937715
202828_s_at	9.22096406165705
202829_s_at	10.3769308895469
202830_s_at	5.74798423066086
202831_at	5.19939444352561
202832_at	8.69258840170304
202833_s_at	3.03337894032123
202834_at	3.42576793345345
202835_at	4.98860652264438
202836_s_at	10.7479766204348
202837_at	7.59052887745201
202838_at	8.112398991249
202839_s_at	9.58071500899616
202840_at	6.37055190175868
202841_x_at	8.51862258270816
202842_s_at	9.98973824761945
202843_at	6.71069938900086
202844_s_at	9.07612675433669
202845_s_at	9.3280964501289
202846_s_at	7.53715803579691
202847_at	6.86718269783035
202848_s_at	6.53515448189316
202849_x_at	8.09667419494385
202850_at	9.15416552941858
202851_at	4.98860652264438
202852_s_at	8.30716541007609
202853_s_at	8.92107395740834
202854_at	9.45274002820714
202855_s_at	8.78379131946755
202856_s_at	9.68429668296373
202857_at	10.9379197692834
202858_at	10.8087568655568
202859_x_at	5.80069876480059
202860_at	7.04157404463975
202861_at	5.54665470893319
202862_at	6.73798722051629
202863_at	10.7370294670123
202864_s_at	10.3182515616092
202865_at	5.66511497250041
202866_at	8.75068095577261
202867_s_at	8.825729121892
202868_s_at	9.80693981069487
202869_at	11.6643327124459
202870_s_at	4.57548750294698
202871_at	7.85637714586736
202872_at	8.60267002224427
202873_at	6.31727201109934
202874_s_at	9.24731572868626
202875_s_at	7.37279741137007
202876_s_at	8.21306643476231
202877_s_at	10.5095199157435
202878_s_at	12.1262986507177
202879_s_at	5.80069876480059
202880_s_at	7.52153941793695
202881_x_at	3.97131775791213
202882_x_at	10.7679710714728
202883_s_at	8.34315118842598
202884_s_at	8.19348705933972
202885_s_at	4.11794509479741
202886_s_at	7.9758034290226
202887_s_at	10.7933937806696
202888_s_at	10.2723291180164
202889_x_at	4.18886321578016
202890_at	2.2622545976128
202891_at	8.10193486048598
202892_at	9.12086570341742
202893_at	9.06539520588976
202894_at	9.91399970629575
202895_s_at	5.57719405048152
202896_s_at	7.98721982413991
202897_at	8.01537171833998
202898_at	5.74798423066086
202899_s_at	10.0549328759791
202900_s_at	9.10785059240347
202901_x_at	7.44080463370026
202902_s_at	9.18175413172105
202903_at	4.39079260185657
202904_s_at	6.14449975333244
202905_x_at	9.08677906475665
202906_s_at	9.26852382018365
202907_s_at	9.44240907751585
202908_at	8.6174389162754
202909_at	8.59895405387668
202910_s_at	4.63321174135031
202911_at	8.51862258270816
202912_at	10.8437187050667
202913_at	5.45095545100829
202914_s_at	4.79542979977343
202915_s_at	7.41567610052216
202916_s_at	7.08472578863552
202917_s_at	3.97131775791213
202918_s_at	10.3931139355724
202919_at	8.47062726690336
202920_at	2.2622545976128
202921_s_at	3.81930779870933
202922_at	7.85637714586736
202923_s_at	8.42098014201317
202924_s_at	6.51951404040605
202925_s_at	5.99417754353048
202926_at	7.9758034290226
202927_at	8.81935597047137
202928_s_at	5.48356555846598
202929_s_at	7.19714028552497
202930_s_at	9.13633041680979
202931_x_at	7.97006117400218
202932_at	9.13889182884167
202933_s_at	9.92145749821007
202934_at	5.27584495978125
202935_s_at	2.59254649341595
202936_s_at	2.66287249773403
202937_x_at	7.79923128387073
202938_x_at	6.10312470804833
202939_at	10.0150556972232
202940_at	3.74173351593308
202941_at	10.1173083314294
202942_at	9.24017651311471
202943_s_at	7.46550296626506
202944_at	6.85477151161761
202945_at	7.52936986266016
202946_s_at	8.17363830455592
202947_s_at	6.59607385984916
202948_at	7.25495516358994
202949_s_at	11.5979325318587
202950_at	9.29402845172534
202951_at	9.33481456445766
202952_s_at	4.39079260185657
202953_at	3.58446016061881
202954_at	5.85155487228707
202955_s_at	7.89930995874011
202956_at	8.7540263973677
202957_at	9.14400105027758
202958_at	7.48173670293874
202959_at	6.81688417400792
202960_s_at	8.84468137591609
202961_s_at	11.1797487853004
202962_at	7.00834153193759
202963_at	8.97940298116106
202964_s_at	7.67060121731455
202965_s_at	2.66287249773403
202966_at	3.18867242522585
202967_at	9.41730871902556
202968_s_at	6.71069938900086
202969_at	5.60710032628528
202970_at	4.98860652264438
202971_s_at	4.89507984215023
202972_s_at	6.62559529412833
202973_x_at	8.45426732600645
202974_at	6.97432542191132
202975_s_at	9.33704700187212
202976_s_at	10.0358193916655
202977_s_at	4.3253588596564
